timestamp_iso,timestamp_unix,415nm_f1,445nm_f2,480nm_f3,515nm_f4,555nm_f5,590nm_f6,630nm_f7,680nm_f8,clear,nir
2025-12-09T15:48:01.891485,1765295281.8914852,89,89,97,98,88,1209,4670,305
2025-12-09T15:48:03.560864,1765295283.560864,89,89,97,97,88,1209,4667,305
2025-12-09T15:48:05.228527,1765295285.2285273,89,88,97,98,88,1209,4668,304
2025-12-09T15:48:06.895205,1765295286.8952045,89,89,97,97,87,1209,4667,305
2025-12-09T15:48:08.562011,1765295288.5620112,89,89,97,98,88,1209,4666,304
2025-12-09T15:48:10.229152,1765295290.2291522,89,89,97,98,88,1209,4669,305
2025-12-09T15:48:11.897226,1765295291.8972256,89,89,97,98,88,1209,4667,304
2025-12-09T15:48:13.564210,1765295293.5642102,89,89,97,98,88,1210,4668,304
2025-12-09T15:48:15.231213,1765295295.2312126,89,88,97,98,88,1210,4667,304
2025-12-09T15:48:16.900634,1765295296.9006336,89,88,97,98,87,1210,4670,304
2025-12-09T15:48:18.567651,1765295298.5676513,89,88,97,98,88,1211,4669,304
2025-12-09T15:48:20.234823,1765295300.234823,89,89,97,97,87,1210,4668,304
2025-12-09T15:48:21.900645,1765295301.900645,89,89,97,98,87,1211,4669,304
2025-12-09T15:48:23.567024,1765295303.5670242,89,89,97,98,88,1211,4669,304
2025-12-09T15:48:25.236025,1765295305.2360253,89,89,97,98,88,1211,4671,304
2025-12-09T15:48:26.905029,1765295306.9050293,89,88,97,97,88,1211,4669,304
2025-12-09T15:48:28.571331,1765295308.571331,89,89,97,98,88,1212,4673,304
2025-12-09T15:48:30.237683,1765295310.2376826,89,89,96,98,87,1211,4670,304
2025-12-09T15:48:31.904254,1765295311.904254,89,89,97,98,88,1212,4671,304
2025-12-09T15:48:33.571855,1765295313.5718548,89,89,97,97,87,1211,4668,304
2025-12-09T15:48:35.237768,1765295315.2377682,89,89,97,98,88,1211,4670,303
2025-12-09T15:48:36.903088,1765295316.9030876,89,89,97,98,88,1211,4668,304
2025-12-09T15:48:38.570611,1765295318.570611,89,88,97,97,87,1211,4671,304
2025-12-09T15:48:40.236865,1765295320.2368653,89,88,97,97,88,1212,4670,304
2025-12-09T15:48:41.903242,1765295321.9032423,89,88,97,98,87,1212,4670,304
2025-12-09T15:48:43.570185,1765295323.5701854,88,89,96,98,88,1212,4669,303
2025-12-09T15:48:45.237158,1765295325.2371583,89,89,97,98,88,1211,4667,303
2025-12-09T15:48:46.906572,1765295326.9065716,89,89,97,98,88,1212,4670,304
2025-12-09T15:48:48.572962,1765295328.5729623,89,89,96,98,87,1212,4671,304
2025-12-09T15:48:50.240025,1765295330.2400248,89,88,96,98,87,1213,4671,304
2025-12-09T15:48:51.905746,1765295331.9057455,89,89,97,97,88,1213,4673,304
2025-12-09T15:48:53.571871,1765295333.5718713,89,88,97,98,87,1213,4672,304
2025-12-09T15:48:55.237855,1765295335.237855,89,89,97,98,87,1213,4670,303
2025-12-09T15:48:56.904453,1765295336.9044528,89,88,97,98,88,1212,4673,303
2025-12-09T15:48:58.569631,1765295338.5696313,89,88,97,98,87,1213,4671,303
2025-12-09T15:49:00.236619,1765295340.2366195,89,89,96,98,88,1213,4672,303
2025-12-09T15:49:01.903104,1765295341.9031036,89,88,97,98,88,1213,4671,304
2025-12-09T15:49:03.570982,1765295343.5709825,89,89,97,98,88,1214,4674,304
2025-12-09T15:49:05.238406,1765295345.2384057,89,89,96,98,88,1213,4672,303
2025-12-09T15:49:06.906382,1765295346.9063818,89,89,97,98,88,1213,4672,303
2025-12-09T15:49:08.572329,1765295348.5723288,89,89,97,98,88,1214,4673,303
2025-12-09T15:49:10.238309,1765295350.238309,89,89,97,98,88,1214,4672,303
2025-12-09T15:49:11.906648,1765295351.9066484,89,89,97,98,88,1214,4673,303
2025-12-09T15:49:13.573309,1765295353.573309,89,89,97,98,88,1214,4673,303
2025-12-09T15:49:15.240446,1765295355.2404456,89,88,97,98,88,1214,4672,303
2025-12-09T15:49:16.906866,1765295356.9068658,89,89,97,98,87,1214,4674,303
2025-12-09T15:49:18.573364,1765295358.5733638,89,89,97,98,88,1215,4673,303
2025-12-09T15:49:20.239117,1765295360.2391171,89,89,97,98,88,1214,4673,303
2025-12-09T15:49:21.907097,1765295361.9070966,89,89,97,98,88,1215,4673,303
2025-12-09T15:49:23.575613,1765295363.5756135,89,89,97,98,88,1214,4673,303
2025-12-09T15:49:25.243032,1765295365.2430322,89,89,97,98,88,1214,4672,303
2025-12-09T15:49:26.910011,1765295366.9100106,89,89,97,98,88,1215,4676,303
2025-12-09T15:49:28.577814,1765295368.5778143,89,89,97,98,88,1214,4673,303
