timestamp_iso,timestamp_unix,415nm_f1,445nm_f2,480nm_f3,515nm_f4,555nm_f5,590nm_f6,630nm_f7,680nm_f8,clear,nir
2025-12-09T16:20:47.962336,1765297247.962336,176,501,643,1485,1649,2301,3960,1181
2025-12-09T16:20:49.630175,1765297249.6301746,177,501,643,1484,1649,2301,3960,1181
2025-12-09T16:20:51.300215,1765297251.3002148,176,501,643,1485,1649,2301,3960,1181
2025-12-09T16:20:52.968092,1765297252.968092,177,501,643,1484,1649,2301,3959,1181
2025-12-09T16:20:54.634929,1765297254.6349292,177,501,643,1484,1648,2301,3959,1181
2025-12-09T16:20:56.301579,1765297256.3015788,177,501,643,1484,1650,2301,3959,1181
2025-12-09T16:20:57.968096,1765297257.9680955,177,501,643,1484,1649,2300,3960,1181
2025-12-09T16:20:59.637194,1765297259.6371942,177,501,643,1484,1648,2300,3959,1180
2025-12-09T16:21:01.304622,1765297261.3046224,177,501,643,1484,1649,2300,3959,1181
2025-12-09T16:21:02.971712,1765297262.9717124,177,501,642,1485,1649,2300,3959,1181
2025-12-09T16:21:04.639897,1765297264.6398973,177,501,643,1484,1650,2301,3960,1181
2025-12-09T16:21:06.305489,1765297266.3054886,177,501,643,1484,1649,2300,3959,1181
2025-12-09T16:21:07.972625,1765297267.9726253,177,501,643,1485,1648,2300,3959,1181
2025-12-09T16:21:09.639603,1765297269.639603,177,501,643,1484,1649,2301,3959,1180
2025-12-09T16:21:11.307033,1765297271.307033,176,501,643,1484,1648,2300,3959,1181
2025-12-09T16:21:12.976251,1765297272.976251,177,501,643,1484,1649,2300,3958,1181
2025-12-09T16:21:14.646569,1765297274.6465685,177,501,643,1483,1649,2300,3959,1181
2025-12-09T16:21:16.314985,1765297276.3149846,177,501,643,1484,1649,2300,3959,1181
2025-12-09T16:21:17.982467,1765297277.9824672,176,501,643,1483,1649,2300,3958,1181
2025-12-09T16:21:19.649456,1765297279.6494558,177,501,643,1484,1648,2301,3959,1181
2025-12-09T16:21:21.316760,1765297281.31676,176,501,643,1484,1649,2300,3958,1181
2025-12-09T16:21:22.983727,1765297282.9837275,177,500,643,1484,1649,2301,3960,1181
2025-12-09T16:21:24.652900,1765297284.6528997,177,500,643,1484,1649,2300,3959,1181
2025-12-09T16:21:26.320818,1765297286.3208177,177,501,643,1484,1649,2300,3957,1181
2025-12-09T16:21:27.987175,1765297287.9871745,176,501,643,1484,1649,2300,3958,1180
2025-12-09T16:21:29.655818,1765297289.655818,177,501,643,1484,1649,2300,3959,1181
2025-12-09T16:21:31.322737,1765297291.3227365,177,501,643,1485,1649,2301,3960,1181
2025-12-09T16:21:32.991667,1765297292.9916673,177,501,643,1484,1649,2299,3957,1180
2025-12-09T16:21:34.659580,1765297294.6595798,177,501,643,1484,1649,2299,3959,1180
2025-12-09T16:21:36.327670,1765297296.3276699,177,501,643,1484,1648,2300,3960,1181
2025-12-09T16:21:37.995406,1765297297.9954057,177,501,643,1484,1649,2300,3959,1181
2025-12-09T16:21:39.661375,1765297299.6613753,177,501,643,1484,1649,2300,3958,1181
2025-12-09T16:21:41.328608,1765297301.3286083,177,501,643,1484,1649,2300,3960,1181
2025-12-09T16:21:42.996015,1765297302.9960148,177,501,643,1484,1647,2297,3951,1180
2025-12-09T16:21:44.664622,1765297304.664622,179,506,648,1490,3147,4477,7590,2315
2025-12-09T16:21:46.330525,1765297306.3305254,372,1204,1477,3366,3645,5484,8661,2779
2025-12-09T16:21:47.995880,1765297307.9958797,373,1206,1477,3374,3642,5492,8675,2794
2025-12-09T16:21:49.661906,1765297309.6619065,376,1219,1488,3420,3671,5531,8743,2806
2025-12-09T16:21:51.329350,1765297311.3293502,376,1220,1489,3426,3673,5534,8743,2809
2025-12-09T16:21:52.997238,1765297312.9972377,377,1220,1490,3426,3672,5534,8748,2808
2025-12-09T16:21:54.666167,1765297314.6661665,377,1220,1490,3426,3672,5531,8742,2807
2025-12-09T16:21:56.336348,1765297316.336348,376,1220,1490,3425,3672,5532,8745,2808
2025-12-09T16:21:58.003214,1765297318.003214,376,1219,1490,3424,3671,5530,8743,2807
2025-12-09T16:21:59.671888,1765297319.671888,376,1220,1489,3424,3670,5530,8742,2807
2025-12-09T16:22:01.340171,1765297321.3401713,376,1219,1490,3425,3672,5531,8745,2807
2025-12-09T16:22:03.007882,1765297323.0078816,376,1219,1489,3424,3672,5531,8743,2806
2025-12-09T16:22:04.675035,1765297324.6750352,376,1220,1489,3424,3671,5530,8743,2806
2025-12-09T16:22:06.342773,1765297326.3427732,376,1219,1490,3424,3671,5531,8739,2807
2025-12-09T16:22:08.010333,1765297328.0103326,377,1220,1490,3424,3671,5530,8742,2806
2025-12-09T16:22:09.677927,1765297329.6779265,377,1220,1489,3425,3671,5532,8743,2807
2025-12-09T16:22:11.345037,1765297331.3450372,376,1220,1489,3425,3671,5530,8742,2807
2025-12-09T16:22:13.012327,1765297333.0123267,377,1219,1490,3424,3670,5531,8742,2808
2025-12-09T16:22:14.679260,1765297334.6792595,376,1219,1489,3424,3671,5530,8742,2807
2025-12-09T16:22:16.348341,1765297336.3483407,377,1220,1490,3423,3671,5530,8739,2807
2025-12-09T16:22:18.020348,1765297338.020348,377,1220,1490,3424,3671,5531,8740,2806
2025-12-09T16:22:19.686749,1765297339.686749,376,1219,1490,3424,3672,5531,8743,2806
2025-12-09T16:22:21.354510,1765297341.3545096,376,1219,1490,3426,3672,5531,8742,2808
2025-12-09T16:22:23.021317,1765297343.0213168,376,1219,1490,3425,3671,5530,8742,2807
2025-12-09T16:22:24.687915,1765297344.687915,376,1220,1489,3425,3672,5530,8741,2808
2025-12-09T16:22:26.355554,1765297346.3555536,377,1220,1491,3425,3672,5530,8741,2808
2025-12-09T16:22:28.022690,1765297348.0226903,377,1219,1490,3424,3671,5530,8742,2807
2025-12-09T16:22:29.691126,1765297349.691126,377,1220,1490,3424,3671,5530,8743,2807
